place_id,place_name,review_id,rating,review_text,published_at,published_at_date,response_from_owner_text,response_from_owner_ago,response_from_owner_date,review_likes_count,total_number_of_reviews_by_reviewer,total_number_of_photos_by_reviewer,is_local_guide,review_translated_text,response_from_owner_translated_text
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChdDSUhNMG9nS0VJQ0FnSURBNzd5RW13RRAB,4,,6 years ago,2018-08-04 20:26:55.463144,,,,0,8,1,True,,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChdDSUhNMG9nS0VJQ0FnSURBeDRLY29RRRAB,3,Ada tempat buat istirahat juga sama gampang akses transfor ke lokasinya,6 years ago,2018-08-04 20:26:55.464844,,,,0,33,12,True,There is a place to rest and transportation is also easy to access to the location,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChZDSUhNMG9nS0VJQ0FnSUNBNjdlQ1NnEAE,4,Banyak pilihan bus sangat memudahkn,6 years ago,2018-08-04 20:26:55.467008,,,,1,6,4,False,Many bus options make it very easy,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChZDSUhNMG9nS0VJQ0FnSUNReDhpWkd3EAE,5,"Terminal dengan fasilitas yang baik , tapi kebersihan",6 years ago,2018-08-04 20:26:55.469100,,,,0,23,8,True,"Terminal with good facilities, but cleanliness",
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChdDSUhNMG9nS0VJQ0FnSUN3c1BMcm5nRRAB,4,"Bus dengan tarif ekonomis,pelayanan nya bagus",6 years ago,2018-08-04 20:26:55.471766,,,,0,137,33,True,"Buses with economical fares, good service",
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChdDSUhNMG9nS0VJQ0FnSURnejctRmt3RRAB,5,,6 years ago,2018-08-04 20:26:55.474335,,,,0,5,6,False,,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChdDSUhNMG9nS0VJQ0FnSURnby1MdHh3RRAB,5,,6 years ago,2018-08-04 20:26:56.079977,,,,0,2,13,False,,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChdDSUhNMG9nS0VJQ0FnSUN3LUtHaW5nRRAB,3,akan lebih menarik apabila fasilitasnya terus dikembangan mengingat lokasinya yang strategis di pusat kota Tasikmalaya,6 years ago,2018-08-04 20:26:56.081858,,,,0,22,16,True,It will be more interesting if the facilities continue to be developed considering its strategic location in the center of Tasikmalaya city,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChdDSUhNMG9nS0VJQ0FnSURBMkttUHV3RRAB,4,good,6 years ago,2018-08-04 20:26:56.084167,,,,0,37,77,True,,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChZDSUhNMG9nS0VJQ0FnSURROU4zcE1nEAE,5,,6 years ago,2018-08-04 20:26:56.086173,,,,0,33,51,True,,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChZDSUhNMG9nS0VJQ0FnSUNBLU9fVmV3EAE,3,,6 years ago,2018-08-04 20:26:56.088708,,,,0,7,43,False,,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChdDSUhNMG9nS0VJQ0FnSUNBbS15TC1nRRAB,4,,6 years ago,2018-08-04 20:26:56.090558,,,,0,2,53,True,,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChdDSUhNMG9nS0VJQ0FnSURROC1tQXh3RRAB,5,Transportasi terpercaya,6 years ago,2018-08-04 20:26:56.092320,,,,0,111,49,True,Reliable transportation,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChdDSUhNMG9nS0VJQ0FnSUNReVBqaGh3RRAB,4,,6 years ago,2018-08-04 20:26:56.094492,,,,0,132,69,True,,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChdDSUhNMG9nS0VJQ0FnSUNnMnNyOGdBRRAB,4,,6 years ago,2018-08-04 20:26:56.096201,,,,0,4,,False,,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChZDSUhNMG9nS0VJQ0FnSUNneDZiTkNnEAE,1,,6 years ago,2018-08-04 20:26:56.098188,,,,0,1,5,False,,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChdDSUhNMG9nS0VJQ0FnSUNneWJuWDRnRRAB,5,Simple but make you enjoy,6 years ago,2018-08-04 20:26:56.779592,,,,0,119,23,True,,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChZDSUhNMG9nS0VJQ0FnSUNRZ3BPSU93EAE,3,selalu penuh,6 years ago,2018-08-04 20:26:56.781821,,,,0,72,146,True,always full,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChdDSUhNMG9nS0VJQ0FnSUNBcWV6VGtBRRAB,5,,6 years ago,2018-08-04 20:26:56.783956,,,,0,5,,False,,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChZDSUhNMG9nS0VJQ0FnSUN3ejhYNU9nEAE,5,"Walau pilihan kedua bila mau mudik ke bekasi.prima jasa ini membantu juga,dan sangat di butuhkan bila kita naik nya bukan di tempat pemberhentian,kaya angkot aja naik turunkan penumpang,ditol juga bisa,mau naik mau turun bisa,kucing kucingan ma polisi",6 years ago,2018-08-04 20:26:56.785745,,,,0,273,1790,True,"Even though its the second option if you want to go home to Bekasi, Prima, this service is also helpful, and is really needed if we dont get on at a stop, like a public transportation, just pick up and drop off passengers, you can also get on the toll road, if you want to get on, you can get off, you can cat and cat the police",
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChZDSUhNMG9nS0VJQ0FnSUNBM2NER2NnEAE,5,,6 years ago,2018-08-04 20:26:56.788570,,,,0,,,,,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChZDSUhNMG9nS0VJQ0FnSUNRcks3WEVBEAE,1,,6 years ago,2018-08-04 20:26:56.790326,,,,0,,,,,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChdDSUhNMG9nS0VJQ0FnSUNBeC1EVW1BRRAB,5,,6 years ago,2018-08-04 20:26:56.792045,,,,0,3,40,True,,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChdDSUhNMG9nS0VJQ0FnSUNnMi12MDNnRRAB,5,Tempat nyaman tidak perlu ke terminal lagi...,6 years ago,2018-08-04 20:26:56.793881,,,,0,61,76,True,"Comfortable place, no need to go to the terminal anymore...",
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChdDSUhNMG9nS0VJQ0FnSURBM3FidzV3RRAB,5,"This bus pool is the famous one when your destination is Bandung and Tasikmalaya When the special day, they will use the queue number for the passenger because will be crowded till the next day The security and the staff are very nice Ah, for online taxi or online ojek dont be worry if you want to drop of or pick up the passenger, because there is no forbidden to enter the pool as long as youre stop at the right place",6 years ago,2018-08-04 20:26:56.796110,,,,0,45,277,True,,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChdDSUhNMG9nS0VJQ0FnSUNneE9hbTNRRRAB,4,,6 years ago,2018-08-04 20:26:56.797993,,,,0,5,12,True,,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChdDSUhNMG9nS0VJQ0FnSURBM2YycHZ3RRAB,4,,6 years ago,2018-08-04 20:26:57.468230,,,,0,6,13,True,,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChdDSUhNMG9nS0VJQ0FnSURnLTVqcHd3RRAB,5,,6 years ago,2018-08-04 20:26:57.470435,,,,0,6,8,False,,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChdDSUhNMG9nS0VJQ0FnSUNRczdXMTNRRRAB,1,Saya naik dari lb. Bulus ke tasik ongkosnya 110.000 padahal di struknya jelas hanya 60. 000 saya kapok naik p.j,6 years ago,2018-08-04 20:26:57.472686,,,,0,1,,False,"I went up from lb. Bulus to Tasik costs 110,000 even though the receipt clearly says its only 60,000. Ive given up on taking P.J.",
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChZDSUhNMG9nS0VJQ0FnSURnNkxYN1d3EAE,4,Tempat Pelayanan jasa antar kota,6 years ago,2018-08-04 20:26:57.475073,,,,0,15,7,True,Place of inter-city service,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChZDSUhNMG9nS0VJQ0FnSUNBbWF5Q0h3EAE,5,,6 years ago,2018-08-04 20:26:57.477760,,,,0,6,6,True,,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChZDSUhNMG9nS0VJQ0FnSURnaWNDUkVREAE,4,Deket aja...,6 years ago,2018-08-04 20:26:57.479691,,,,0,1,,False,Just be close...,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChZDSUhNMG9nS0VJQ0FnSUNRNGVtYVBBEAE,3,,6 years ago,2018-08-04 20:26:57.481923,,,,0,3,30,True,,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChdDSUhNMG9nS0VJQ0FnSURnMXU3TXp3RRAB,1,,6 years ago,2018-08-04 20:26:57.483838,,,,0,,,,,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChdDSUhNMG9nS0VJQ0FnSUN3OVAyVzBnRRAB,3,,6 years ago,2018-08-04 20:26:57.485770,,,,0,14,7,True,,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChZDSUhNMG9nS0VJQ0FnSUNBenVXVU1REAE,5,,6 years ago,2018-08-04 20:26:57.487670,,,,0,1,,False,,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChdDSUhNMG9nS0VJQ0FnSUNneGFtWXZBRRAB,4,,6 years ago,2018-08-04 20:26:58.109595,,,,0,42,18,True,,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChdDSUhNMG9nS0VJQ0FnSUNRbk5uZTRRRRAB,2,,6 years ago,2018-08-04 20:26:58.111615,,,,0,6,30,True,,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChZDSUhNMG9nS0VJQ0FnSUNRbG9qdWVBEAE,5,Baik,6 years ago,2018-08-04 20:26:58.113332,,,,0,11,,False,Good,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChZDSUhNMG9nS0VJQ0FnSUNnd1pYVlpBEAE,5,,6 years ago,2018-08-04 20:26:58.115555,,,,0,13,7,True,,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChZDSUhNMG9nS0VJQ0FnSURBbHE3dER3EAE,3,Armadanya bagus2,6 years ago,2018-08-04 20:26:58.117262,,,,0,183,10,True,The fleet is good,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChdDSUhNMG9nS0VJQ0FnSUNRcEpYNHdnRRAB,5,"Setiap pulang kampung selalu dimulai dari tempat ini. Aman, nyaman, tidak ada  pengganggu seperti asongan atau tukang ngamen. Lokasi mudah dijangkau, bersebrangan langsung dengan halte busway.",6 years ago,2018-08-04 20:26:58.120329,,,,0,36,13,True,"Every time you return home you always start from this place. Safe, comfortable, no disturbances such as hawkers or buskers. The location is easy to reach, directly opposite the busway stop.",
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChdDSUhNMG9nS0VJQ0FnSURRcDVfTjNnRRAB,5,Nyaman n murah n seru lah pokok nya trip pake bis  ini,6 years ago,2018-08-04 20:26:58.122683,,,,0,62,38,True,"Comfortable, cheap and fun is the main thing about traveling using this bus",
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChdDSUhNMG9nS0VJQ0FnSURReDVYZC13RRAB,5,,6 years ago,2018-08-04 20:26:58.124797,,,,0,2,2,True,,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChdDSUhNMG9nS0VJQ0FnSURBdU5HaTJ3RRAB,4,,6 years ago,2018-08-04 20:26:58.126513,,,,0,9,,True,,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChZDSUhNMG9nS0VJQ0FnSURBbDUzbVRREAE,4,,6 years ago,2018-08-04 20:26:58.128165,,,,0,2,64,True,,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChZDSUhNMG9nS0VJQ0FnSUN3NXV5bEdREAE,5,Sayah sangat senang,6 years ago,2018-08-04 20:26:58.712993,,,,1,2,17,True,Im very happy,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChdDSUhNMG9nS0VJQ0FnSURnbk9mcDlBRRAB,5,,6 years ago,2018-08-04 20:26:58.715309,,,,0,7,,False,,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChZDSUhNMG9nS0VJQ0FnSUNROE95cU93EAE,5,,6 years ago,2018-08-04 20:26:58.716919,,,,0,1,,False,,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChdDSUhNMG9nS0VJQ0FnSUNRbV92cG5BRRAB,4,,6 years ago,2018-08-04 20:26:58.718564,,,,0,6,,False,,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChZDSUhNMG9nS0VJQ0FnSUNRckpYWGNREAE,5,,6 years ago,2018-08-04 20:26:58.720477,,,,0,8,7,True,,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChZDSUhNMG9nS0VJQ0FnSUNReWNDT0ZnEAE,3,,6 years ago,2018-08-04 20:26:58.722547,,,,0,8,124,True,,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChZDSUhNMG9nS0VJQ0FnSURnamJTbkRnEAE,5,"Saya klu udh naik bis primajasa rasanya kaya kenangan,bis primajasa bersih,nyaman",6 years ago,2018-08-04 20:26:58.724540,,,,0,4,,False,"When Ive taken the Primajasa bus, it feels like memories, the Primajasa bus is clean and comfortable",
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChZDSUhNMG9nS0VJQ0FnSUNnaDdfUFdBEAE,4,Buat yang mau berrpergian ke bandung tasik garut,6 years ago,2018-08-04 20:26:58.726746,,,,0,11,14,True,"For those who want to travel to Bandung, Tasik Garut",
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChdDSUhNMG9nS0VJQ0FnSUN3bS02czBBRRAB,3,not bad for bus terminal,6 years ago,2018-08-04 20:26:58.728858,,,,0,203,570,True,,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChZDSUhNMG9nS0VJQ0FnSUN3emVtTmJ3EAE,3,,6 years ago,2018-08-04 20:26:58.730838,,,,0,10,56,True,,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChdDSUhNMG9nS0VJQ0FnSUN3NXBLVHBnRRAB,5,Dkt k rumah,6 years ago,2018-08-04 20:26:59.330900,,,,0,1,1,False,Near the house,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChdDSUhNMG9nS0VJQ0FnSUNnaXRlMXdRRRAB,5,Gampang dicapai,6 years ago,2018-08-04 20:26:59.333058,,,,0,17,15,True,Easy to achieve,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChZDSUhNMG9nS0VJQ0FnSURnazVqRldREAE,5,,6 years ago,2018-08-04 20:26:59.335564,,,,0,5,34,False,,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChdDSUhNMG9nS0VJQ0FnSURnNzkzMXRBRRAB,5,,6 years ago,2018-08-04 20:26:59.337486,,,,0,1,,False,,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChZDSUhNMG9nS0VJQ0FnSURBbUlPbVl3EAE,4,"There is a place to wait for the bus we want to choose, its not crowded, there are lots of bus choices, there are toilets and a prayer room and what I like the most is the fare is cheap... please dont change pliiiss Thank you Primajass",6 years ago,2018-08-04 20:26:59.339094,,,,0,3,20,True,,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChZDSUhNMG9nS0VJQ0FnSUN3eHBuS1FBEAE,4,,6 years ago,2018-08-04 20:26:59.341192,,,,0,6,5,True,,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChZDSUhNMG9nS0VJQ0FnSUN3MVBfUVdREAE,4,,6 years ago,2018-08-04 20:26:59.343010,,,,0,8,16,True,,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChZDSUhNMG9nS0VJQ0FnSUNBazZ5NUxnEAE,3,,6 years ago,2018-08-04 20:26:59.344689,,,,0,7,,True,,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChZDSUhNMG9nS0VJQ0FnSUNnejdDQ0RnEAE,5,,6 years ago,2018-08-04 20:26:59.346350,,,,0,4,,False,,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChZDSUhNMG9nS0VJQ0FnSUN3N3M3TWRREAE,3,,6 years ago,2018-08-04 20:26:59.347930,,,,0,8,293,True,,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChZDSUhNMG9nS0VJQ0FnSURROU4yOGRBEAE,5,"Tempat duduk nyaman, ada toko mini untuk jajan",7 years ago,2017-08-04 20:26:59.901165,,,,0,72,20,True,"Comfortable seating, there is a mini shop for snacks",
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChdDSUhNMG9nS0VJQ0FnSURRMXB1QnlnRRAB,5,,7 years ago,2017-08-04 20:26:59.903665,,,,0,57,471,True,,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChdDSUhNMG9nS0VJQ0FnSURnbzhDZzNnRRAB,5,"Nyaman ramai,,is the best",7 years ago,2017-08-04 20:26:59.905596,,,,0,10,16,True,"Comfortable, busy, is the best",
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChZDSUhNMG9nS0VJQ0FnSURnNE5mR2FnEAE,5,,7 years ago,2017-08-04 20:26:59.907763,,,,0,252,356,True,,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChdDSUhNMG9nS0VJQ0FnSUNBal9Ed3RRRRAB,5,Bagus,7 years ago,2017-08-04 20:26:59.909644,,,,0,33,75,True,Good,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChdDSUhNMG9nS0VJQ0FnSURnbDRQY3FnRRAB,4,,7 years ago,2017-08-04 20:26:59.911807,,,,0,37,11,True,,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChZDSUhNMG9nS0VJQ0FnSURRdmRQSkJREAE,4,,7 years ago,2017-08-04 20:26:59.913552,,,,0,41,100,True,,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChZDSUhNMG9nS0VJQ0FnSURnbE9UR0pBEAE,4,Bgus,7 years ago,2017-08-04 20:26:59.915481,,,,0,106,193,True,Great,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChdDSUhNMG9nS0VJQ0FnSUNBckk3ODhnRRAB,5,"Bersih,nyaman slama menunggu armada bus sebelum ke berangkatan dan petugas yang melayani supel",7 years ago,2017-08-04 20:26:59.917897,,,,0,5,1,False,"Clean, comfortable as long as you wait for the bus fleet before leaving and the staff who serve you are friendly",
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChdDSUhNMG9nS0VJQ0FnSURnNTQ3YzJBRRAB,3,"Kurang nyaman,info keberangkatan kurang lengkap",7 years ago,2017-08-04 20:26:59.920377,,,,0,74,99,True,"Not comfortable, departure information is incomplete",
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChdDSUhNMG9nS0VJQ0FnSURRNThEWXZBRRAB,4,,7 years ago,2017-08-04 20:27:00.646798,,,,0,9,8,False,,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChZDSUhNMG9nS0VJQ0FnSUN3eFBUWE5BEAE,5,Nice and clean place,7 years ago,2017-08-04 20:27:00.648551,,,,0,22,135,True,,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChdDSUhNMG9nS0VJQ0FnSURBcUkzZHBBRRAB,1,,7 years ago,2017-08-04 20:27:00.650598,,,,0,30,124,True,,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChdDSUhNMG9nS0VJQ0FnSUNRNXRTcHB3RRAB,5,,7 years ago,2017-08-04 20:27:00.653422,,,,0,48,151,True,,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChdDSUhNMG9nS0VJQ0FnSUNBbXVXYW5RRRAB,2,,7 years ago,2017-08-04 20:27:00.655358,,,,0,2,2,False,,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChZDSUhNMG9nS0VJQ0FnSURBblpfU0xREAE,4,tempat strategis,7 years ago,2017-08-04 20:27:00.657152,,,,0,119,60,True,strategic place,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChdDSUhNMG9nS0VJQ0FnSUN3dFBfUmhnRRAB,4,,7 years ago,2017-08-04 20:27:00.659522,,,,0,9,9,True,,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChdDSUhNMG9nS0VJQ0FnSURRNE91SThRRRAB,4,,7 years ago,2017-08-04 20:27:00.661433,,,,0,7,93,True,,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChZDSUhNMG9nS0VJQ0FnSUNnNjZ1REtnEAE,4,Tempatnya cukup rapi,7 years ago,2017-08-04 20:27:00.663309,,,,1,320,921,True,The place is quite neat,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChdDSUhNMG9nS0VJQ0FnSURnXzlfYjB3RRAB,3,,7 years ago,2017-08-04 20:27:00.665644,,,,0,33,9,True,,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChZDSUhNMG9nS0VJQ0FnSUNnMFBlUk9nEAE,5,,7 years ago,2017-08-04 20:27:01.248637,,,,0,41,31,True,,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChZDSUhNMG9nS0VJQ0FnSURBODRTM0h3EAE,4,,7 years ago,2017-08-04 20:27:01.250576,,,,0,1,,False,,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChZDSUhNMG9nS0VJQ0FnSUNReC1mZ1ZREAE,5,Mantep,7 years ago,2017-08-04 20:27:01.252358,,,,0,184,51,True,Great,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChdDSUhNMG9nS0VJQ0FnSUN3MzhUOXB3RRAB,5,,7 years ago,2017-08-04 20:27:01.254871,,,,0,2,48,True,,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChdDSUhNMG9nS0VJQ0FnSUNBNlpYdjZnRRAB,3,,7 years ago,2017-08-04 20:27:01.256806,,,,0,19,9,True,,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChZDSUhNMG9nS0VJQ0FnSUNnbDdpUUJ3EAE,5,,7 years ago,2017-08-04 20:27:01.258657,,,,0,609,5395,True,,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChdDSUhNMG9nS0VJQ0FnSUN3bXZQOG9nRRAB,4,Saya Kalo Mau Ke Jakarta Selalu Naik Bis Ini,7 years ago,2017-08-04 20:27:01.260369,,,,0,136,315,True,"If I want to go to Jakarta, I always take this bus",
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChdDSUhNMG9nS0VJQ0FnSUNBa1pXbTJnRRAB,4,,7 years ago,2017-08-04 20:27:01.262546,,,,0,33,34,True,,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChdDSUhNMG9nS0VJQ0FnSUNBMHNDUTVnRRAB,3,,7 years ago,2017-08-04 20:27:01.264374,,,,0,30,80,True,,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChZDSUhNMG9nS0VJQ0FnSUNRNTRUdVFREAE,5,"Mendapatkan kursi bus Primajasa di Pool-nya langsung lebih menjamin daripada menunggu bus di terminal ataupun di pinggir jalan. Tempatnya nyaman, ada convenient store untuk membeli makanan & minuman ringan.",7 years ago,2017-08-04 20:27:01.266471,,,,0,637,2004,True,"Getting a Primajasa bus seat at the pool directly is more guaranteed than waiting for the bus at the terminal or on the side of the road. The place is comfortable, there is a convenient store to buy food & soft drinks.",
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChZDSUhNMG9nS0VJQ0FnSUN3bXBtWWRBEAE,5,,7 years ago,2017-08-04 20:27:01.847013,,,,0,39,211,True,,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChdDSUhNMG9nS0VJQ0FnSURRbE5QR2pBRRAB,4,Dekat dan gampang dijangkau,7 years ago,2017-08-04 20:27:01.848887,,,,0,5,68,True,Close and easy to reach,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChdDSUhNMG9nS0VJQ0FnSUNncHNPdjZRRRAB,5,,7 years ago,2017-08-04 20:27:01.851623,,,,0,127,307,True,,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChZDSUhNMG9nS0VJQ0FnSUNneV9HNlFBEAE,4,Tempat yang bagus untuk naik bis ke arah jakarta,7 years ago,2017-08-04 20:27:01.854201,,,,0,35,109,True,A good place to take the bus to Jakarta,
